luz,jardin,sistema_de_seguridad,conservacion,vidrios_dobles,se_aceptan_mascotas,timestamp,carpinteria_interior,calefaccion,trastero,href,calle_asfaltada,tipo_de_casa,cocina_equipada,agua,emisiones,aire_acondicionado,terraza,armarios_empotrados,actualizacion,superficie,balcon,gastos_de_comunidad,urbanizado,superficie_construida,garaje,consumo,puerta_blindada,adaptado_a_personas_con_movilidad_reducida,identificador,ascensor,superficie_util,nombre,alcantarillado,planta,baños,portero_automatico,exterior,soleado,piscina,calle_alumbrada,precio_m2,precio,lavadero,orientacion,amueblado,interior,habitaciones,gas,tipo_suelo,carpinteria_exterior,superficie_solar,comedor,antiguedad,codigo_postal,ubicacion,agencia,chimenea,telefono
,,,En buen estado,Si,No,2025-02-21 12:25:48,Si,Si,,https://www.pisos.com/alquilar/apartamento-salamanca_castellana28006-51719204815_996580/,,,Si,,Error al procesar emisiones,Si,,Si,2025-02-04,42.0,,,,42.0,,Error al procesar consumo,Si,,51719204815_996580,Si,42.0,Apartamento en calle de Serrano,,2.0,1.0,,,,,,45.0,1920.0,,OESTE,Si,,1.0,,Si,Si,,Si,,280060.0,madrid_capital_zona_urbana,PRESIDENCE,,
,Si,,A estrenar,,No,2025-02-21 12:26:25,,Si,,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-43423393431_991170/,,,Si,,"G, F",Si,,Si,2024-11-19,50.0,,,,50.0,,"G, F",Si,Si,43423393431_991170,,30.0,Loft en calle de Albarracín,,0.0,1.0,Si,Si,Si,,,26.0,1300.0,,ESTE,Si,,1.0,,Si,Si,,,Más de 50 años,280370.0,madrid_capital_zona_urbana,LOOK & FIND - Ciudad Lineal,,
,,,En buen estado,,,2025-02-21 12:26:31,,Si,,https://www.pisos.com/alquilar/apartamento-opanel28019-50888232543_520820/,,,Si,,Error al procesar emisiones,Si,,,2025-02-04,45.0,,,,45.0,,Error al procesar consumo,,,50888232543_520820,,40.0,Apartamento en calle del Camino Viejo de Leganés,,0.0,1.0,,,,,,25.0,1150.0,,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,,Más de 50 años,280190.0,madrid_capital_zona_urbana,REDPISO CARABANCHEL OPAÑEL,,
,,,En buen estado,,,2025-02-21 12:26:40,,,,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-50875887022_520252/,,,Si,,Error al procesar emisiones,,,Si,2025-01-07,35.0,,,,35.0,,Error al procesar consumo,Si,,50875887022_520252,Si,33.0,Piso en calle de Jesús y María,,3.0,1.0,,,,,,34.0,1200.0,,ESTE,Si,Si,1.0,,Si,Si,,Si,Más de 50 años,280120.0,madrid_capital_zona_urbana,TITA PEREZ SERVICIOS INMOBILIARIOS,,
,Si,,Reformado,,Si,2025-02-21 12:35:07,,,,https://www.pisos.com/alquilar/apartamento-finestrat_cala_de_finestrat-30073556584_263100/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-19,60.0,,Si,,60.0,Si,Error al procesar consumo,Si,Si,30073556584_263100,Si,60.0,Apartamento en Avenida Marina Baixa,,3.0,1.0,Si,,,Si,,46.0,2800.0,,SURESTE,Si,,1.0,,Si,Si,,,Entre 20 y 30 años,,alicante,ARCO ESTATES,,
,Si,,En buen estado,,Si,2025-02-21 12:35:08,Si,,,https://www.pisos.com/alquilar/apartamento-guardamar_playa03140-49211708624_529071/,,,Si,,"B, B",,Si,Si,2025-02-06,85.0,,,,85.0,Si,"B, B",,,49211708624_529071,,70.0,"Apartamento en calle de Argentina, 84",,0.0,1.0,,Si,Si,,,12.0,1100.0,,NORESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,31400.0,alicante,Rental Olé,,
,,,En buen estado,,Si,2025-02-21 12:35:09,Si,,,https://www.pisos.com/alquilar/apartamento-la_mata_distrito03188-49252302033_529071/,,,Si,,"C, C",Si,,Si,2025-02-06,90.0,Si,,,90.0,,"C, C",,,49252302033_529071,Si,80.0,"Apartamento en Avenida Virgen del Carmen, 21",,-1.0,1.0,Si,Si,Si,,,12.0,1100.0,Si,ESTE,Si,,2.0,Si,Si,Si,,Si,Entre 5 y 10 años,31880.0,alicante,Rental Olé,,
,Si,Si,En buen estado,Si,Si,2025-02-21 12:36:16,Si,Si,,https://www.pisos.com/alquilar/apartamento-los_balcones_los_altos_punta_prima-49257475668_529071/,,,Si,,"A, A",Si,Si,Si,2025-02-06,135.0,Si,,,135.0,Si,"A, A",Si,,49257475668_529071,Si,110.0,Apartamento en Carrer del Tornado,,-1.0,2.0,Si,Si,Si,Si,,7.0,1000.0,,NORESTE,Si,,3.0,,Si,Si,,Si,Entre 5 y 10 años,,alicante,Rental Olé,,
,Si,Si,En buen estado,Si,,2025-02-21 12:36:38,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-los_cerezos_la_mandarina_la_finca_covatelles03730-50863161655_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,970.0,,,Si,970.0,Si,Error al procesar consumo,Si,,50863161655_519306,,890.0,Chalet unifamiliar en Los Cerezos-La Mandarina-La Finca-Covatelles,,,2.0,,,,Si,,1.0,1670.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,1050.0,Si,Entre 5 y 10 años,37300.0,alicante,SPAIN REALTY ESTATE,,
,Si,,En buen estado,,,2025-02-21 12:36:49,,,,https://www.pisos.com/alquilar/piso-finestrat_cala_de_finestrat-844780054_263100/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-19,90.0,,,,90.0,Si,Error al procesar consumo,Si,,844780054_263100,,90.0,Piso en Avenida de Altea,,5.0,2.0,Si,,,Si,,22.0,2000.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,,Si,,,alicante,ARCO ESTATES,,
,Si,Si,En buen estado,,,2025-02-21 12:37:30,Si,,,https://www.pisos.com/alquilar/piso-platja_muchavista-834848412_996624/,,,Si,,Error al procesar emisiones,,Si,Si,2024-07-07,89.0,Si,Si,,89.0,,Error al procesar consumo,Si,Si,834848412_996624,Si,82.0,Piso en Avinguda Jaume I El Conqueridor,,14.0,2.0,Si,Si,Si,,,1.0,150.0,Si,SIN ESPECIFICAR,Si,Si,3.0,Si,Si,Si,,Si,Entre 20 y 30 años,,alicante,INMO-CAMPELLO,,Si
,Si,Si,En buen estado,Si,,2025-02-21 12:37:46,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-arenal_bahia_de_javea03730-50876617895_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,1800.0,,,Si,1800.0,Si,Error al procesar consumo,Si,,50876617895_519306,,1030.0,Chalet unifamiliar en Arenal-Bahía de Jávea,,,3.0,,,,Si,Si,1.0,2390.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,2500.0,Si,Entre 5 y 10 años,37300.0,alicante,SPAIN REALTY ESTATE,,
,Si,,En buen estado,,Si,2025-02-21 12:37:49,Si,Si,,https://www.pisos.com/alquilar/apartamento-la_siesta_el_salado_torreta_el_chaparral03184-49182905784_529071/,,,Si,,"B, B",Si,Si,Si,2025-02-06,100.0,,,,100.0,Si,"B, B",,,49182905784_529071,,75.0,Apartamento en Carrer Ríu Tàmesis,,-1.0,1.0,,,Si,Si,,9.0,900.0,,NORESTE,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,31840.0,alicante,Rental Olé,,
,Si,Si,En buen estado,Si,,2025-02-21 12:38:54,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-centro_urbano-50910991161_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1430.0,,,Si,1430.0,Si,Error al procesar consumo,Si,,50910991161_519306,,1060.0,Chalet unifamiliar en Centro Urbano,,,2.0,,,,Si,Si,1.0,2285.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,2400.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:38:57,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-la_corona_aduanas03730-50870321402_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,940.0,,,Si,940.0,Si,Error al procesar consumo,Si,,50870321402_519306,,910.0,Chalet unifamiliar en La Corona-Aduanas,,,3.0,,,,Si,Si,2.0,2025.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,1030.0,Si,Entre 5 y 10 años,37300.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:06,Si,Si,,https://www.pisos.com/alquilar/apartamento-platja_de_ponent03502-50907196658_519306/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,145.0,Si,,,145.0,Si,Error al procesar consumo,Si,,50907196658_519306,Si,124.0,Apartamento en Platja de Ponent,,9.0,2.0,,Si,Si,Si,,9.0,1400.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,,Si,Entre 5 y 10 años,35020.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:10,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-xabia_javea_centro03730-50919917442_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,780.0,,,Si,780.0,Si,Error al procesar consumo,Si,,50919917442_519306,,520.0,Chalet unifamiliar en Centro,,,6.0,,,,Si,Si,2.0,2210.0,Si,SIN ESPECIFICAR,Si,,6.0,,,,890.0,Si,Entre 5 y 10 años,37300.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:11,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-alfas_del_pi_albir-50879140091_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,490.0,,,Si,490.0,Si,Error al procesar consumo,Si,,50879140091_519306,,380.0,Chalet unifamiliar en L'Albir,,,2.0,,,,Si,Si,2.0,1415.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,990.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,,Si,En buen estado,Si,,2025-02-21 12:39:13,Si,Si,,https://www.pisos.com/alquilar/apartamento-poble_de_llevant03502-50921003133_519306/,,,Si,,Error al procesar emisiones,Si,,Si,2025-02-20,70.0,,,,70.0,Si,Error al procesar consumo,Si,Si,50921003133_519306,Si,55.0,Apartamento en Poble de Llevant,,7.0,1.0,,Si,Si,Si,,18.0,1290.0,,SIN ESPECIFICAR,Si,,2.0,,,,,Si,Entre 5 y 10 años,35020.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:22,Si,Si,,https://www.pisos.com/alquilar/duplex-poble_de_llevant03503-50913641895_519306/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,305.0,Si,,,305.0,Si,Error al procesar consumo,Si,,50913641895_519306,,216.0,Dúplex en Poble de Llevant,,0.0,3.0,,Si,Si,Si,,6.0,1830.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,,Si,Entre 5 y 10 años,35030.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:23,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-xabia_javea_centro03730-50842725433_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,1090.0,,,Si,1090.0,Si,Error al procesar consumo,Si,,50842725433_519306,,640.0,Chalet unifamiliar en Centro,,,3.0,,,,Si,Si,1.0,1905.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,2800.0,Si,Entre 5 y 10 años,37300.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:28,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-altea_poble03590-50885797395_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,820.0,,,Si,820.0,,Error al procesar consumo,Si,,50885797395_519306,,515.0,Chalet unifamiliar en Altea Poble,,,3.0,,,,Si,Si,2.0,2290.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,990.0,Si,,35900.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:31,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-arenal_bahia_de_javea03738-50896979112_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1050.0,,,Si,1050.0,Si,Error al procesar consumo,Si,,50896979112_519306,,930.0,Chalet unifamiliar en Arenal-Bahía de Jávea,,,1.0,,,,Si,Si,1.0,1635.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,1625.0,Si,Entre 5 y 10 años,37380.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:31,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-alfas_del_pi_albir-50850135124_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,700.0,,,Si,700.0,Si,Error al procesar consumo,Si,,50850135124_519306,,490.0,Chalet unifamiliar en L'Albir,,,2.0,,,,Si,Si,2.0,1805.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,905.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:31,Si,Si,,https://www.pisos.com/alquilar/apartamento-poble_de_llevant03503-50895427282_519306/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,200.0,,,,200.0,,Error al procesar consumo,Si,,50895427282_519306,,197.0,Apartamento en Poble de Llevant,,6.0,3.0,,Si,Si,Si,,6.0,1380.0,,SIN ESPECIFICAR,Si,,4.0,,,,,Si,Entre 5 y 10 años,35030.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:34,,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-alfas_del_pi_albir-50908554287_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,1040.0,,,Si,1040.0,Si,Error al procesar consumo,Si,,50908554287_519306,,930.0,Chalet unifamiliar en L'Albir,,,3.0,,,,Si,Si,2.0,2300.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1100.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:37,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-moraira_pla_de_mar_port-50884200868_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,490.0,,,Si,490.0,Si,Error al procesar consumo,Si,,50884200868_519306,,350.0,Chalet unifamiliar en Pla de Mar-Port,,,1.0,,,,Si,Si,3.0,1490.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,880.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:38,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-poble_de_llevant03502-50905524626_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,800.0,,,Si,800.0,,Error al procesar consumo,Si,,50905524626_519306,,750.0,Chalet unifamiliar en Poble de Llevant,,,3.0,,,,Si,Si,3.0,2525.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,910.0,,Entre 5 y 10 años,35020.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:40,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-moraira_pla_de_mar_port-50847579076_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,860.0,,,Si,860.0,Si,Error al procesar consumo,Si,,50847579076_519306,,700.0,Chalet unifamiliar en Pla de Mar-Port,,,3.0,,,,Si,Si,1.0,1655.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,1050.0,,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:40,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-denia_puerto-50866776763_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,940.0,,,Si,940.0,,Error al procesar consumo,Si,,50866776763_519306,,900.0,Chalet unifamiliar en Puerto,,,3.0,,,,Si,Si,1.0,1830.0,Si,SIN ESPECIFICAR,Si,,6.0,,,,1020.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,,,2025-02-21 12:39:42,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-calpe_calp_casco_antiguo-50840780861_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1000.0,,,Si,1000.0,Si,Error al procesar consumo,Si,,50840780861_519306,,950.0,Chalet unifamiliar en Casco Antiguo,,,5.0,,,,Si,Si,2.0,2630.0,Si,SIN ESPECIFICAR,Si,,8.0,,,,1100.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:43,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-calpe_calp_casco_antiguo-50871393188_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,1450.0,,,Si,1450.0,Si,Error al procesar consumo,Si,,50871393188_519306,,1000.0,Chalet unifamiliar en Casco Antiguo,,,3.0,,,,Si,Si,1.0,2160.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,2000.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:46,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-poble_de_llevant03502-50916826031_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,950.0,,,Si,950.0,Si,Error al procesar consumo,Si,,50916826031_519306,,930.0,Chalet unifamiliar en Poble de Llevant,,,3.0,,,,Si,Si,3.0,3490.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1100.0,Si,Entre 5 y 10 años,35020.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:47,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-calpe_calp_casco_antiguo-50872125571_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,800.0,,,Si,800.0,Si,Error al procesar consumo,Si,,50872125571_519306,,780.0,Chalet unifamiliar en Casco Antiguo,,,2.0,,,,Si,Si,1.0,1305.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,900.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:47,Si,Si,,https://www.pisos.com/alquilar/chalet_adosado-calpe_calp_casco_antiguo-50921730615_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,440.0,,,Si,440.0,,Error al procesar consumo,Si,,50921730615_519306,,350.0,Chalet adosado en Casco Antiguo,,,3.0,,,,Si,Si,3.0,1650.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:47,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-centro_urbano-50863161206_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,960.0,,,Si,960.0,Si,Error al procesar consumo,Si,,50863161206_519306,,920.0,Chalet unifamiliar en Centro Urbano,,,2.0,,,,Si,Si,1.0,1470.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,1200.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:49,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-altea_poble03590-50835410051_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,650.0,,,Si,650.0,Si,Error al procesar consumo,Si,,50835410051_519306,,425.0,Chalet unifamiliar en Altea Poble,,,2.0,,,,Si,Si,2.0,1435.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,840.0,Si,,35900.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:50,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-altea_poble03590-50911400508_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,930.0,,,Si,930.0,Si,Error al procesar consumo,Si,,50911400508_519306,,880.0,Chalet unifamiliar en Altea Poble,,,4.0,,,,Si,Si,2.0,1990.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1000.0,Si,,35900.0,alicante,SPAIN REALTY ESTATE,,
,,,En buen estado,Si,,2025-02-21 12:39:52,Si,Si,,https://www.pisos.com/alquilar/apartamento-poble_de_llevant03503-50907931193_519306/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,70.0,,,,70.0,,Error al procesar consumo,Si,,50907931193_519306,Si,68.0,Apartamento en Poble de Llevant,,6.0,1.0,,Si,Si,,,17.0,1250.0,,SIN ESPECIFICAR,Si,,2.0,,,,,Si,Entre 5 y 10 años,35030.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:56,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-moraira_pla_de_mar_port-50839175296_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,690.0,,,Si,690.0,Si,Error al procesar consumo,Si,,50839175296_519306,,440.0,Chalet unifamiliar en Pla de Mar-Port,,,2.0,,,,Si,Si,2.0,1630.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,880.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:57,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-centre_port_platja_llevant-50903015615_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,1060.0,,,Si,1060.0,Si,Error al procesar consumo,Si,,50903015615_519306,,990.0,Chalet unifamiliar en Centre-Port-Platja Llevant,,,2.0,,,,Si,Si,1.0,2005.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1200.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:39:58,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-denia_saladar-50931319904_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,930.0,,,Si,930.0,Si,Error al procesar consumo,Si,,50931319904_519306,,880.0,Chalet unifamiliar en Saladar,,,2.0,,,,Si,Si,1.0,1330.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,1000.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:05,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-moraira_pinar_del_abogat_cometa-50867490734_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,1060.0,,,Si,1060.0,Si,Error al procesar consumo,Si,,50867490734_519306,,910.0,Chalet unifamiliar en Pinar del Abogat-Cometa,,,4.0,,,,Si,Si,1.0,2055.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1450.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:06,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-canuta-50838466233_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,880.0,,,Si,880.0,,Error al procesar consumo,Si,,50838466233_519306,,800.0,Chalet unifamiliar en Canuta,,,4.0,,,,Si,Si,2.0,1885.0,Si,SIN ESPECIFICAR,Si,,5.0,,,,1040.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:08,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-moraira_nucleo-50861901479_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,585.0,,,Si,585.0,Si,Error al procesar consumo,Si,,50861901479_519306,,490.0,Chalet unifamiliar en Núcleo,,,2.0,,,,Si,Si,2.0,1520.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,830.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:10,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-benissa_pueblo-50916935822_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,810.0,,,Si,810.0,Si,Error al procesar consumo,Si,,50916935822_519306,,600.0,Chalet unifamiliar en Benissa Pueblo,,,2.0,,,,Si,Si,1.0,1430.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,930.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:10,,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-denia_saladar-50856213986_519306/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,980.0,,,Si,980.0,Si,Error al procesar consumo,Si,,50856213986_519306,,860.0,Chalet unifamiliar en Saladar,,,2.0,,,,Si,Si,1.0,1720.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,1000.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:10,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-torrevieja_centro03182-50921758418_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,800.0,,,Si,800.0,,Error al procesar consumo,Si,,50921758418_519306,,680.0,Chalet unifamiliar en Centro,,,3.0,,,,Si,Si,3.0,2470.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,890.0,Si,,31820.0,alicante,SPAIN REALTY ESTATE,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:17,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-cala_manzanera-50906714028_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,840.0,,,Si,840.0,Si,Error al procesar consumo,Si,,50906714028_519306,,800.0,Chalet unifamiliar en Cala Manzanera,,,2.0,,,,Si,Si,2.0,1880.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,960.0,Si,,,alicante,SPAIN REALTY ESTATE,,
,,,En buen estado,,Si,2025-02-21 12:40:19,,,,https://www.pisos.com/alquilar/apartamento-playa_de_levante_o_la_fossa-35016543532_526695/,,,Si,,Error al procesar emisiones,,Si,,2025-02-14,50.0,,,,50.0,,Error al procesar consumo,,,35016543532_526695,,50.0,"Apartamento en Carrer de Llebeig, 1",,6.0,1.0,,Si,,Si,,2.0,106.0,,SIN ESPECIFICAR,Si,,1.0,,,,,Si,,,alicante,CONALQUILER.COM,,
,Si,Si,En buen estado,Si,,2025-02-21 12:40:24,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-el_poble_nou_de_benitatxell_benitachell_centro_urb-50883883660_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,960.0,,,Si,960.0,Si,Error al procesar consumo,Si,,50883883660_519306,,940.0,Chalet unifamiliar en El Poble Nou de Benitatxell - Benitachell,,,2.0,,,,Si,Si,1.0,1895.0,Si,SIN ESPECIFICAR,Si,,4.0,,,,1200.0,Si,Entre 5 y 10 años,,alicante,SPAIN REALTY ESTATE,,
